ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	NOTE	COG	COGID	ALIGNMENT	STRUCTURE	ORIGINAL_ALIGNMENT	ORIGINAL_TOKENS	ORIGINAL_STRUCTURE
782	NGyeongsang	ash	cɛ	cɛ	tɕ ɛ		5_ash-1	311	tɕ ɛ	C V	- - - tɕ ɛ	tɕ ɛ	C V
1879	NHamgyong	ash	cɛ	cɛ	tɕ ɛ		5_ash-1	311	tɕ ɛ	C V	- - - tɕ ɛ	tɕ ɛ	C V
426	NJeolla	ash	cɛ	cɛ	tɕ ɛ		5_ash-1	311	tɕ ɛ	C V	- - - tɕ ɛ	tɕ ɛ	C V
2090	NPyongan	ash	cɛ	cɛ	tɕ ɛ		5_ash-1	311	tɕ ɛ	C V	- - - tɕ ɛ	tɕ ɛ	C V
956	SChungcheong	ash	cɛ	cɛ	tɕ ɛ		5_ash-1	311	tɕ ɛ	C V	- - - tɕ ɛ	tɕ ɛ	C V
592	SGyeongsang	ash	cɛ	cɛ	tɕ ɛ		5_ash-1	311	tɕ ɛ	C V	- - - tɕ ɛ	tɕ ɛ	C V
1772	SHamgyong	ash	cɛ	cɛ	tɕ ɛ		5_ash-1	311	tɕ ɛ	C V	- - - tɕ ɛ	tɕ ɛ	C V
260	SJeolla	ash	cɛ	cɛ	tɕ ɛ		5_ash-1	311	tɕ ɛ	C V	- - - tɕ ɛ	tɕ ɛ	C V
1984	SPyongan	ash	cɛ	cɛ	tɕ ɛ		5_ash-1	311	tɕ ɛ	C V	- - - tɕ ɛ	tɕ ɛ	C V
1205	Gyeonggi	back	tɨŋ	tɨŋ	t ɨ ŋ		7_back-1	349	t - ɨ - - - ŋ	C V C	t - ɨ - - - ŋ - - - -	t ɨ ŋ	C V C
1628	Hwanghae	back	twit-c'an-dɨŋ	twit-c'an-dɨŋ	t w i t tɕ͈ a n		7_back-1	349	t w i t tɕ͈ a n	C C V C C V C	t w i t tɕ͈ a n - d ɨ ŋ	t w i t tɕ͈ a n d ɨ ŋ	C C V C C V C C V C
8	Jeju	back	tɨŋ-ə-ri	tɨŋ-ə-ri	t ɨ ŋ		7_back-1	349	t - ɨ - - - ŋ	C V C	t - ɨ - - - ŋ ə ɾ i -	t ɨ ŋ ə ɾ i	C V C V C V
2137	MKorean	back	tuŋ	tuŋ	t u ŋ		7_back-1	349	t - u - - - ŋ	C V C	t - u - - - ŋ - - - -	t u ŋ	C V C
1023	NChungcheong	back	tɨŋ	tɨŋ	t ɨ ŋ		7_back-1	349	t - ɨ - - - ŋ	C V C	t - ɨ - - - ŋ - - - -	t ɨ ŋ	C V C
678	NGyeongsang	back	tɨŋ	tɨŋ	t ɨ ŋ		7_back-1	349	t - ɨ - - - ŋ	C V C	t - ɨ - - - ŋ - - - -	t ɨ ŋ	C V C
340	NJeolla	back	tɨŋ	tɨŋ	t ɨ ŋ		7_back-1	349	t - ɨ - - - ŋ	C V C	t - ɨ - - - ŋ - - - -	t ɨ ŋ	C V C
2022	NPyongan	back	twit-c'an-dɨŋ	twit-c'an-dɨŋ	t w i t tɕ͈ a n		7_back-1	349	t w i t tɕ͈ a n	C C V C C V C	t w i t tɕ͈ a n - d ɨ ŋ	t w i t tɕ͈ a n d ɨ ŋ	C C V C C V C C V C
865	SChungcheong	back	tɨŋ	tɨŋ	t ɨ ŋ		7_back-1	349	t - ɨ - - - ŋ	C V C	t - ɨ - - - ŋ - - - -	t ɨ ŋ	C V C
487	SGyeongsang	back	tɨŋ	tɨŋ	t ɨ ŋ		7_back-1	349	t - ɨ - - - ŋ	C V C	t - ɨ - - - ŋ - - - -	t ɨ ŋ	C V C
163	SJeolla	back	tɨŋ	tɨŋ	t ɨ ŋ		7_back-1	349	t - ɨ - - - ŋ	C V C	t - ɨ - - - ŋ - - - -	t ɨ ŋ	C V C
1812	NHamgyong	back	tɨŋ-sa-de	tɨŋ-sa-de	s a d e		7_back-2	350	s a d e	C V C V	t ɨ ŋ s a d e	t ɨ ŋ s a d e	C V C C V C V
1706	SHamgyong	back	sa-di	sa-di	s a d i		7_back-2	350	s a d i	C V C V	- - - s a d i	s a d i	C V C V
1917	SPyongan	back	sa-di	sa-di	s a d i		7_back-2	350	s a d i	C V C V	- - - s a d i	s a d i	C V C V
1603	Gangwon	bark (of a tree)	k'ə-mu-ri	k'ə-mu-ri	k͈ ə m u ɾ i		9_barkofatree-2	384	k͈ ə m - u ɾ i	C V C V C V	k͈ ə m - u ɾ i	k͈ ə m u ɾ i	C V C V C V
1415	Gyeonggi	bark (of a tree)	k'ə-pul	k'ə-pul	k͈ ə p u l		9_barkofatree-2	384	k͈ ə p - u l -	C V C V C	k͈ ə p - u l -	k͈ ə p u l	C V C V C
2337	MKorean	bark (of a tree)	kǝp-til	kǝp-til	k ə p t i l		9_barkofatree-2	384	k ə p t i l -	C V C C V C	k ə p t i l -	k ə p t i l	C V C C V C
1177	NChungcheong	bark (of a tree)	k'ə-pul	k'ə-pul	k͈ ə p u l		9_barkofatree-2	384	k͈ ə p - u l -	C V C V C	k͈ ə p - u l -	k͈ ə p u l	C V C V C
838	NGyeongsang	bark (of a tree)	kəp-t'ɛ-gi	kəp-t'ɛ-gi	k ə p t͈ ɛ g i		9_barkofatree-2	384	k ə p t͈ ɛ g i	C V C C V C V	k ə p t͈ ɛ g i	k ə p t͈ ɛ g i	C V C C V C V
1901	NHamgyong	bark (of a tree)	k'əp-cu-ri	k'əp-cu-ri	k͈ ə p tɕ u ɾ i		9_barkofatree-2	384	k͈ ə p tɕ u ɾ i	C V C C V C V	k͈ ə p tɕ u ɾ i	k͈ ə p tɕ u ɾ i	C V C C V C V
466	NJeolla	bark (of a tree)	k'əp-te-gi	k'əp-te-gi	k͈ ə p t e g i		9_barkofatree-2	384	k͈ ə p t e g i	C V C C V C V	k͈ ə p t e g i	k͈ ə p t e g i	C V C C V C V
1003	SChungcheong	bark (of a tree)	k'əp-te	k'əp-te	k͈ ə p t e		9_barkofatree-2	384	k͈ ə p t - - e	C V C C V	k͈ ə p t - - e	k͈ ə p t e	C V C C V
647	SGyeongsang	bark (of a tree)	k'əp-te-gi	k'əp-te-gi	k͈ ə p t e g i		9_barkofatree-2	384	k͈ ə p t e g i	C V C C V C V	k͈ ə p t e g i	k͈ ə p t e g i	C V C C V C V
1798	SHamgyong	bark (of a tree)	k'əp-cu-ri	k'əp-cu-ri	k͈ ə p tɕ u ɾ i		9_barkofatree-2	384	k͈ ə p tɕ u ɾ i	C V C C V C V	k͈ ə p tɕ u ɾ i	k͈ ə p tɕ u ɾ i	C V C C V C V
308	SJeolla	bark (of a tree)	k'əp-cil	k'əp-cil	k͈ ə p tɕ i l		9_barkofatree-2	384	k͈ ə p tɕ i l -	C V C C V C	k͈ ə p tɕ i l -	k͈ ə p tɕ i l	C V C C V C
1620	Gangwon	because	t'ɛ-mi	t'ɛ-mi	t͈ ɛ m i		10_because-1	21	t͈ ɛ m i	C V C V	t͈ ɛ m i -	t͈ ɛ m i	C V C V
1441	Gyeonggi	because	t'ɛ-mun	t'ɛ-mun	t͈ ɛ m u		10_because-1	21	t͈ ɛ m u	C V C V	t͈ ɛ m u n	t͈ ɛ m u n	C V C V C
1014	SChungcheong	because	t'ɛ-mi	t'ɛ-mi	t͈ ɛ m i		10_because-1	21	t͈ ɛ m i	C V C V	t͈ ɛ m i -	t͈ ɛ m i	C V C V
330	SJeolla	because	t'am	t'am	t͈ a m		10_because-1	21	t͈ a m -	C V C	t͈ a m - -	t͈ a m	C V C
1453	Gangwon	belly	pɛ	pɛ	p ɛ		11_belly-1	36	p ɛ	C V	p ɛ	p ɛ	C V
1206	Gyeonggi	belly	pɛ	pɛ	p ɛ		11_belly-1	36	p ɛ	C V	p ɛ	p ɛ	C V
1629	Hwanghae	belly	pɛ	pɛ	p ɛ		11_belly-1	36	p ɛ	C V	p ɛ	p ɛ	C V
9	Jeju	belly	pɛ	pɛ	p ɛ		11_belly-1	36	p ɛ	C V	p ɛ	p ɛ	C V
1024	NChungcheong	belly	pɛ	pɛ	p ɛ		11_belly-1	36	p ɛ	C V	p ɛ	p ɛ	C V
679	NGyeongsang	belly	pɛ	pɛ	p ɛ		11_belly-1	36	p ɛ	C V	p ɛ	p ɛ	C V
1813	NHamgyong	belly	pɛ	pɛ	p ɛ		11_belly-1	36	p ɛ	C V	p ɛ	p ɛ	C V
341	NJeolla	belly	pɛ	pɛ	p ɛ		11_belly-1	36	p ɛ	C V	p ɛ	p ɛ	C V
866	SChungcheong	belly	pɛ	pɛ	p ɛ		11_belly-1	36	p ɛ	C V	p ɛ	p ɛ	C V
488	SGyeongsang	belly	pɛ	pɛ	p ɛ		11_belly-1	36	p ɛ	C V	p ɛ	p ɛ	C V
1707	SHamgyong	belly	pɛ	pɛ	p ɛ		11_belly-1	36	p ɛ	C V	p ɛ	p ɛ	C V
164	SJeolla	belly	pɛ	pɛ	p ɛ		11_belly-1	36	p ɛ	C V	p ɛ	p ɛ	C V
1918	SPyongan	belly	pɛ	pɛ	p ɛ		11_belly-1	36	p ɛ	C V	p ɛ	p ɛ	C V
1574	Gangwon	below	mi-cʰi	mi-cʰi	m i tɕʰ i		12_below-1	55	m i tɕʰ i	C V C V	m i tɕʰ i	m i tɕʰ i	C V C V
1369	Gyeonggi	below	mi-te/a-re	mi-te	m i t e		12_below-1	55	m i t e	C V C V	m i t e	m i t e	C V C V
120	Jeju	below	mi-tʰi/a-re	mi-tʰi	m i tʰ i		12_below-1	55	m i tʰ i	C V C V	m i tʰ i	m i tʰ i	C V C V
2292	MKorean	below	a-ra/mit	a-ra	a ɾ a		12_below-1	55	- a ɾ a	V C V	- a ɾ a	a ɾ a	V C V
1148	NChungcheong	below	mi-te	mi-te	m i t e		12_below-1	55	m i t e	C V C V	m i t e	m i t e	C V C V
806	NGyeongsang	below	mi-tɛ/a-re	mi-tɛ	m i t ɛ		12_below-1	55	m i t ɛ	C V C V	m i t ɛ	m i t ɛ	C V C V
443	NJeolla	below	mi-tʰi	mi-tʰi	m i tʰ i		12_below-1	55	m i tʰ i	C V C V	m i tʰ i	m i tʰ i	C V C V
976	SChungcheong	below	mi-te	mi-te	m i t e		12_below-1	55	m i t e	C V C V	m i t e	m i t e	C V C V
616	SGyeongsang	below	mi-tɛ	mi-tɛ	m i t ɛ		12_below-1	55	m i t ɛ	C V C V	m i t ɛ	m i t ɛ	C V C V
284	SJeolla	below	mi-te/a-re	mi-te	m i t e		12_below-1	55	m i t e	C V C V	m i t e	m i t e	C V C V
1370	Gyeonggi	below	mi-te/a-re	a-re	a ɾ e		12_below-2	56	a ɾ e	V C V	- a ɾ e	a ɾ e	V C V
121	Jeju	below	mi-tʰi/a-re	a-re	a ɾ e		12_below-2	56	a ɾ e	V C V	- a ɾ e	a ɾ e	V C V
2293	MKorean	below	a-ra/mit	mit	i t		12_below-2	56	i t -	V C	m i t -	m i t	C V C
807	NGyeongsang	below	mi-tɛ/a-re	a-re	a ɾ e		12_below-2	56	a ɾ e	V C V	- a ɾ e	a ɾ e	V C V
285	SJeolla	below	mi-te/a-re	a-re	a ɾ e		12_below-2	56	a ɾ e	V C V	- a ɾ e	a ɾ e	V C V
1557	Gangwon	big	kə-dɨ-ma-	kə-dɨ-ma-	k ə d ɨ m a		13_big-2	75	k ə - d ɨ m a	C V C V C V	k ə - d ɨ m a -	k ə d ɨ m a	C V C V C V
1346	Gyeonggi	big	kɨ-	kɨ-	k ɨ		13_big-2	75	k ɨ - - - - -	C V	k ɨ - - - - - -	k ɨ	C V
2267	MKorean	big	kɨ-	kɨ-	k ɨ		13_big-2	75	k ɨ - - - - -	C V	k ɨ - - - - - -	k ɨ	C V
1129	NChungcheong	big	kə-da-ra-	kə-da-ra-	k ə d a ɾ a		13_big-2	75	k ə - d a ɾ a	C V C V C V	k ə - d a ɾ a -	k ə d a ɾ a	C V C V C V
788	NGyeongsang	big	kə-	kə-	k ə		13_big-2	75	k ə - - - - -	C V	k ə - - - - - -	k ə	C V
960	SChungcheong	big	c'i-dɨ-rət-	c'i-dɨ-rət-	tɕ͈ i d ɨ ɾ ə		13_big-2	75	tɕ͈ i - d ɨ ɾ ə	C V C V C V	tɕ͈ i - d ɨ ɾ ə t	tɕ͈ i d ɨ ɾ ə t	C V C V C V C
597	SGyeongsang	big	kəŋ-k'e-na	kəŋ-k'e-na	k ə ŋ k͈ e n a		13_big-2	75	k ə ŋ k͈ e n a	C V C C V C V	k ə ŋ k͈ e n a -	k ə ŋ k͈ e n a	C V C C V C V
1510	Gangwon	bird	sɛ	sɛ	s ɛ		14_bird-1	88	s ɛ	C V	s ɛ - -	s ɛ	C V
1289	Gyeonggi	bird	sɛ	sɛ	s ɛ		14_bird-1	88	s ɛ	C V	s ɛ - -	s ɛ	C V
1656	Hwanghae	bird	sɛ	sɛ	s ɛ		14_bird-1	88	s ɛ	C V	s ɛ - -	s ɛ	C V
65	Jeju	bird	sɛŋ-i	sɛŋ-i	s ɛ		14_bird-1	88	s ɛ	C V	s ɛ ŋ i	s ɛ ŋ i	C V C V
2213	MKorean	bird	sɛ	sɛ	s ɛ		14_bird-1	88	s ɛ	C V	s ɛ - -	s ɛ	C V
1083	NChungcheong	bird	sɛ	sɛ	s ɛ		14_bird-1	88	s ɛ	C V	s ɛ - -	s ɛ	C V
737	NGyeongsang	bird	sɛ	sɛ	s ɛ		14_bird-1	88	s ɛ	C V	s ɛ - -	s ɛ	C V
1852	NHamgyong	bird	sɛ	sɛ	s ɛ		14_bird-1	88	s ɛ	C V	s ɛ - -	s ɛ	C V
391	NJeolla	bird	sɛ	sɛ	s ɛ		14_bird-1	88	s ɛ	C V	s ɛ - -	s ɛ	C V
2059	NPyongan	bird	sɛ	sɛ	s ɛ		14_bird-1	88	s ɛ	C V	s ɛ - -	s ɛ	C V
918	SChungcheong	bird	sɛ	sɛ	s ɛ		14_bird-1	88	s ɛ	C V	s ɛ - -	s ɛ	C V
547	SGyeongsang	bird	sɛ	sɛ	s ɛ		14_bird-1	88	s ɛ	C V	s ɛ - -	s ɛ	C V
1744	SHamgyong	bird	sɛ	sɛ	s ɛ		14_bird-1	88	s ɛ	C V	s ɛ - -	s ɛ	C V
220	SJeolla	bird	sɛ	sɛ	s ɛ		14_bird-1	88	s ɛ	C V	s ɛ - -	s ɛ	C V
1954	SPyongan	bird	sɛ	sɛ	s ɛ		14_bird-1	88	s ɛ	C V	s ɛ - -	s ɛ	C V
1340	Gyeonggi	black	k'əm-	k'əm-	k͈ ə m		15_black-1	100	k͈ ə m	C V C	- - k͈ ə m -	k͈ ə m	C V C
2261	MKorean	black	kəm-	kəm-	k ə m		15_black-1	100	k ə m	C V C	- - k ə m -	k ə m	C V C
783	NGyeongsang	black	sɛ-kʰa-ma-	sɛ-kʰa-ma-	kʰ a m		15_black-1	100	kʰ a m	C V C	s ɛ kʰ a m a	s ɛ kʰ a m a	C V C V C V
593	SGyeongsang	black	si-k'u-mə-	si-k'u-mə-	k͈ u m		15_black-1	100	k͈ u m	C V C	s i k͈ u m ə	s i k͈ u m ə	C V C V C V
261	SJeolla	black	k'əm-	k'əm-	k͈ ə m		15_black-1	100	k͈ ə m	C V C	- - k͈ ə m -	k͈ ə m	C V C
1454	Gangwon	bone	p'e	p'e	p͈ e		17_bone-2	131	p͈ - - - - - - e	C V	- p͈ - - - - - - e	p͈ e	C V
1207	Gyeonggi	bone	p'e	p'e	p͈ e		17_bone-2	131	p͈ - - - - - - e	C V	- p͈ - - - - - - e	p͈ e	C V
2138	MKorean	bone	spjǝ	spjǝ	p dʑ ə		17_bone-2	131	p - - - - - dʑ ə	C C V	s p - - - - - dʑ ə	s p dʑ ə	C C C V
1025	NChungcheong	bone	p'ɛ	p'ɛ	p͈ ɛ		17_bone-2	131	p͈ - - - - - - ɛ	C V	- p͈ - - - - - - ɛ	p͈ ɛ	C V
680	NGyeongsang	bone	pi-gan-ɟi	pi-gan-ɟi	p i g a n ɟ i		17_bone-2	131	p i g - a n ɟ i	C V C V C C V	- p i g - a n ɟ i	p i g a n ɟ i	C V C V C C V
342	NJeolla	bone	p'e	p'e	p͈ e		17_bone-2	131	p͈ - - - - - - e	C V	- p͈ - - - - - - e	p͈ e	C V
2024	NPyongan	bone	p'e-da-gu	p'e-da-gu	p͈ e d a g u		17_bone-2	131	p͈ e - d a - g u	C V C V C V	- p͈ e - d a - g u	p͈ e d a g u	C V C V C V
867	SChungcheong	bone	p'e	p'e	p͈ e		17_bone-2	131	p͈ - - - - - - e	C V	- p͈ - - - - - - e	p͈ e	C V
489	SGyeongsang	bone	p'ek-ta-gu	p'ek-ta-gu	p͈ e k t a g u		17_bone-2	131	p͈ e k t a - g u	C V C C V C V	- p͈ e k t a - g u	p͈ e k t a g u	C V C C V C V
165	SJeolla	bone	p'it-ta-gu	p'it-ta-gu	p͈ i t t a g u		17_bone-2	131	p͈ i t t a - g u	C V C C V C V	- p͈ i t t a - g u	p͈ i t t a g u	C V C C V C V
1919	SPyongan	bone	p'e-da-gu	p'e-da-gu	p͈ e d a g u		17_bone-2	131	p͈ e - d a - g u	C V C V C V	- p͈ e - d a - g u	p͈ e d a g u	C V C V C V
1524	Gangwon	branch	a-cʰi	a-cʰi	a tɕʰ i		18_branch-1	148	- a tɕʰ - - - i	V C V	- - a tɕʰ - - - i	a tɕʰ i	V C V
1305	Gyeonggi	branch	ka-ɟi	ka-ɟi	k a ɟ i		18_branch-1	148	k a ɟ - - - i	C V C V	- k a ɟ - - - i	k a ɟ i	C V C V
1665	Hwanghae	branch	ka-ɟi	ka-ɟi	k a ɟ i		18_branch-1	148	k a ɟ - - - i	C V C V	- k a ɟ - - - i	k a ɟ i	C V C V
76	Jeju	branch	ka-ɟi	ka-ɟi	k a ɟ i		18_branch-1	148	k a ɟ - - - i	C V C V	- k a ɟ - - - i	k a ɟ i	C V C V
2229	MKorean	branch	ka-ci	ka-ci	k a tɕ i		18_branch-1	148	k a tɕ - - - i	C V C V	- k a tɕ - - - i	k a tɕ i	C V C V
1096	NChungcheong	branch	ka-ɟi	ka-ɟi	k a ɟ i		18_branch-1	148	k a ɟ - - - i	C V C V	- k a ɟ - - - i	k a ɟ i	C V C V
752	NGyeongsang	branch	ka-caŋ-i	ka-caŋ-i	k a tɕ a ŋ i		18_branch-1	148	k a tɕ a ŋ - i	C V C V C V	- k a tɕ a ŋ - i	k a tɕ a ŋ i	C V C V C V
1862	NHamgyong	branch	a-cʰi	a-cʰi	a tɕʰ i		18_branch-1	148	- a tɕʰ - - - i	V C V	- - a tɕʰ - - - i	a tɕʰ i	V C V
404	NJeolla	branch	ka-ɟɛŋ-i	ka-ɟɛŋ-i	k a ɟ ɛ ŋ i		18_branch-1	148	k a ɟ ɛ ŋ - i	C V C V C V	- k a ɟ ɛ ŋ - i	k a ɟ ɛ ŋ i	C V C V C V
2071	NPyongan	branch	a-caŋ-gu	a-caŋ-gu	a tɕ a ŋ g u		18_branch-1	148	- a tɕ a ŋ g u	V C V C C V	- - a tɕ a ŋ g u	a tɕ a ŋ g u	V C V C C V
932	SChungcheong	branch	ka-ɟɛ-i	ka-ɟɛ-i	k a ɟ ɛ i		18_branch-1	148	k a ɟ ɛ - - i	C V C V V	- k a ɟ ɛ - - i	k a ɟ ɛ i	C V C V V
562	SGyeongsang	branch	ka-caŋ-gu	ka-caŋ-gu	k a tɕ a ŋ g u		18_branch-1	148	k a tɕ a ŋ g u	C V C V C C V	- k a tɕ a ŋ g u	k a tɕ a ŋ g u	C V C V C C V
1755	SHamgyong	branch	a-kʰa-ɟi	a-kʰa-ɟi	kʰ a ɟ i		18_branch-1	148	kʰ a ɟ - - - i	C V C V	a kʰ a ɟ - - - i	a kʰ a ɟ i	V C V C V
235	SJeolla	branch	ka-ɟi	ka-ɟi	k a ɟ i		18_branch-1	148	k a ɟ - - - i	C V C V	- k a ɟ - - - i	k a ɟ i	C V C V
1966	SPyongan	branch	a-caŋ-i	a-caŋ-i	a tɕ a ŋ i		18_branch-1	148	- a tɕ a ŋ - i	V C V C V	- - a tɕ a ŋ - i	a tɕ a ŋ i	V C V C V
1456	Gangwon	breast	ka-sim	ka-sim	k a s i m		19_breast-1	164	k a s i m	C V C V C	k a s i m	k a s i m	C V C V C
1210	Gyeonggi	breast	ka-sɨm	ka-sɨm	k a s ɨ m		19_breast-1	164	k a s ɨ m	C V C V C	k a s ɨ m	k a s ɨ m	C V C V C
12	Jeju	breast	ka-sim	ka-sim	k a s i m		19_breast-1	164	k a s i m	C V C V C	k a s i m	k a s i m	C V C V C
2141	MKorean	breast	ka-sam	ka-sam	k a s a m		19_breast-1	164	k a s a m	C V C V C	k a s a m	k a s a m	C V C V C
1027	NChungcheong	breast	ka-sim	ka-sim	k a s i m		19_breast-1	164	k a s i m	C V C V C	k a s i m	k a s i m	C V C V C
682	NGyeongsang	breast	ka-sum	ka-sum	k a s u m		19_breast-1	164	k a s u m	C V C V C	k a s u m	k a s u m	C V C V C
344	NJeolla	breast	ka-sim	ka-sim	k a s i m		19_breast-1	164	k a s i m	C V C V C	k a s i m	k a s i m	C V C V C
869	SChungcheong	breast	ka-sim	ka-sim	k a s i m		19_breast-1	164	k a s i m	C V C V C	k a s i m	k a s i m	C V C V C
491	SGyeongsang	breast	ka-sim	ka-sim	k a s i m		19_breast-1	164	k a s i m	C V C V C	k a s i m	k a s i m	C V C V C
167	SJeolla	breast	ka-sim	ka-sim	k a s i m		19_breast-1	164	k a s i m	C V C V C	k a s i m	k a s i m	C V C V C
1920	SPyongan	breast	ka-sim	ka-sim	k a s i m		19_breast-1	164	k a s i m	C V C V C	k a s i m	k a s i m	C V C V C
39	Jeju	child	hɛt-a-i	hɛt-a-i	h ɛ t a i		20_child-1	183	- - h ɛ t a i	C V C V V	- - - h ɛ t a i	h ɛ t a i	C V C V V
2180	MKorean	child	a-hi	a-hi	a h i		20_child-1	183	a - h - - - i	V C V	- a - h - - - i	a h i	V C V
368	NJeolla	child	k'an-na-ni	k'an-na-ni	a n n a n i		20_child-1	183	a n n a n - i	V C C V C V	k͈ a n n a n - i	k͈ a n n a n i	C V C C V C V
194	SJeolla	child	k'an-na-i	k'an-na-i	a n n a i		20_child-1	183	a n n a - - i	V C C V V	k͈ a n n a - - i	k͈ a n n a i	C V C C V V
1482	Gangwon	child	əl-ra	əl-ra	ə l ɾ a		20_child-2	184	ə l - - ɾ a	V C C V	ə l - - ɾ a	ə l ɾ a	V C C V
1248	Gyeonggi	child	ə-rin-ɛ	ə-rin-ɛ	ə ɾ i n ɛ		20_child-2	184	ə ɾ - i n ɛ	V C V C V	ə ɾ - i n ɛ	ə ɾ i n ɛ	V C V C V
1054	NChungcheong	child	ən-nɛ	ən-nɛ	ə n n ɛ		20_child-2	184	ə n - - n ɛ	V C C V	ə n - - n ɛ	ə n n ɛ	V C C V
709	NGyeongsang	child	əl-ra	əl-ra	ə l ɾ a		20_child-2	184	ə l - - ɾ a	V C C V	ə l - - ɾ a	ə l ɾ a	V C C V
1832	NHamgyong	child	ə-ein-a	ə-ein-a	ə e i n a		20_child-2	184	ə - e i n a	V V V C V	ə - e i n a	ə e i n a	V V V C V
518	SGyeongsang	child	əl-ra	əl-ra	ə l ɾ a		20_child-2	184	ə l - - ɾ a	V C C V	ə l - - ɾ a	ə l ɾ a	V C C V
1726	SHamgyong	child	ə-ein-a	ə-ein-a	ə e i n a		20_child-2	184	ə - e i n a	V V V C V	ə - e i n a	ə e i n a	V V V C V
1417	Gyeonggi	claw	son-top	son-top	s o n t o p		21_claw-1	204	s o n t o p	C V C C V C	s o n t o p	s o n t o p	C V C C V C
143	Jeju	claw	son-k'op	son-k'op	s o n k͈ o p		21_claw-1	204	s o n k͈ o p	C V C C V C	s o n k͈ o p	s o n k͈ o p	C V C C V C
2339	MKorean	claw	son-top	son-top	s o n t o p		21_claw-1	204	s o n t o p	C V C C V C	s o n t o p	s o n t o p	C V C C V C
840	NGyeongsang	claw	son-top	son-top	s o n t o p		21_claw-1	204	s o n t o p	C V C C V C	s o n t o p	s o n t o p	C V C C V C
468	NJeolla	claw	son-top	son-top	s o n t o p		21_claw-1	204	s o n t o p	C V C C V C	s o n t o p	s o n t o p	C V C C V C
649	SGyeongsang	claw	son-t'ɨp	son-t'ɨp	s o n t͈ ɨ p		21_claw-1	204	s o n t͈ ɨ p	C V C C V C	s o n t͈ ɨ p	s o n t͈ ɨ p	C V C C V C
310	SJeolla	claw	son-top	son-top	s o n t o p		21_claw-1	204	s o n t o p	C V C C V C	s o n t o p	s o n t o p	C V C C V C
1539	Gangwon	cloud	ku-rum	ku-rum	k u ɾ u m		22_cloud-1	218	k u ɾ u m	C V C V C	k u ɾ u m	k u ɾ u m	C V C V C
1323	Gyeonggi	cloud	ku-rum	ku-rum	k u ɾ u m		22_cloud-1	218	k u ɾ u m	C V C V C	k u ɾ u m	k u ɾ u m	C V C V C
90	Jeju	cloud	ku-rum	ku-rum	k u ɾ u m		22_cloud-1	218	k u ɾ u m	C V C V C	k u ɾ u m	k u ɾ u m	C V C V C
2247	MKorean	cloud	ku-rum	ku-rum	k u ɾ u m		22_cloud-1	218	k u ɾ u m	C V C V C	k u ɾ u m	k u ɾ u m	C V C V C
1111	NChungcheong	cloud	ku-rum	ku-rum	k u ɾ u m		22_cloud-1	218	k u ɾ u m	C V C V C	k u ɾ u m	k u ɾ u m	C V C V C
768	NGyeongsang	cloud	ku-rum	ku-rum	k u ɾ u m		22_cloud-1	218	k u ɾ u m	C V C V C	k u ɾ u m	k u ɾ u m	C V C V C
418	NJeolla	cloud	ku-rum	ku-rum	k u ɾ u m		22_cloud-1	218	k u ɾ u m	C V C V C	k u ɾ u m	k u ɾ u m	C V C V C
946	SChungcheong	cloud	ku-rum	ku-rum	k u ɾ u m		22_cloud-1	218	k u ɾ u m	C V C V C	k u ɾ u m	k u ɾ u m	C V C V C
577	SGyeongsang	cloud	ku-rum	ku-rum	k u ɾ u m		22_cloud-1	218	k u ɾ u m	C V C V C	k u ɾ u m	k u ɾ u m	C V C V C
250	SJeolla	cloud	ku-rum	ku-rum	k u ɾ u m		22_cloud-1	218	k u ɾ u m	C V C V C	k u ɾ u m	k u ɾ u m	C V C V C
1545	Gangwon	cold	cʰu-ə	cʰu-ə	tɕʰ u ə		23_cold-1	232	tɕʰ u - - - ə	C V V	tɕʰ u - - - ə	tɕʰ u ə	C V V
1331	Gyeonggi	cold	cʰup-	cʰup-	tɕʰ u p		23_cold-1	232	tɕʰ u - p - -	C V C	tɕʰ u - p - -	tɕʰ u p	C V C
1677	Hwanghae	cold	cʰu-wə	cʰu-wə	tɕʰ u w ə		23_cold-1	232	tɕʰ u - - w ə	C V C V	tɕʰ u - - w ə	tɕʰ u w ə	C V C V
2254	MKorean	cold	cʰi-u-	cʰi-u-	tɕʰ i u		23_cold-1	232	tɕʰ i - - - u	C V V	tɕʰ i - - - u	tɕʰ i u	C V V
1116	NChungcheong	cold	cʰu-wə	cʰu-wə	tɕʰ u w ə		23_cold-1	232	tɕʰ u - - w ə	C V C V	tɕʰ u - - w ə	tɕʰ u w ə	C V C V
775	NGyeongsang	cold	cʰu-bə	cʰu-bə	tɕʰ u b ə		23_cold-1	232	tɕʰ u - b - ə	C V C V	tɕʰ u - b - ə	tɕʰ u b ə	C V C V
1876	NHamgyong	cold	cʰi-bə	cʰi-bə	tɕʰ i b ə		23_cold-1	232	tɕʰ i - b - ə	C V C V	tɕʰ i - b - ə	tɕʰ i b ə	C V C V
2086	NPyongan	cold	cʰu-wə	cʰu-wə	tɕʰ u w ə		23_cold-1	232	tɕʰ u - - w ə	C V C V	tɕʰ u - - w ə	tɕʰ u w ə	C V C V
